tconst,primaryTitle
tt0072620,Alarm in the Delta
tt0072626,The House of the Dead
tt0072634,The Climber
tt0072662,L'assassino è costretto ad uccidere ancora
tt0072700,Da jie an
tt0072704,To the Bitter End
tt0072706,The Black Bird
tt0072712,Mark Shoots First
tt0072732,Brannigan
tt0072740,Diamonds for the Dictatorship of the Proletariat
tt0072747,Bucktown
tt0072761,Capone
tt0072776,Cat and Mouse
tt0072780,Chisto angliyskoe ubiystvo
tt0072786,Kidnap Syndicate
tt0072788,El clan de los Nazarenos
tt0072793,Midnight Party
tt0072812,Conduct Unbecoming
tt0072829,Crazy Mama
tt0072855,The Death Collector
tt0072860,Deewaar
tt0072876,Diagnosis: Murder
tt0072877,Diamonds
tt0072890,Dog Day Afternoon
tt0072895,Dolemite
tt0072904,Downtown - Die nackten Puppen der Unterwelt
tt0072912,The Drowning Pool
tt0072918,De dwaze lotgevallen van Sherlock Jones
tt0072926,The Eiger Sanction
tt0072963,The Goldcabbage Family
tt0072966,Savage Three
tt0072972,Faraar
tt0072973,"Farewell, My Lovely"
tt0072975,The Farmer
tt0072976,Fox and His Friends
tt0072979,Female Trouble
tt0072992,De 5 i fedtefadet
tt0072995,Flash and the Firecat
tt0072996,Flic Story
tt0073008,The Fortune
tt0073015,Framed
tt0073017,Barbed Wire Dolls
tt0073018,French Connection II
tt0073031,Devil's Express
tt0073045,Giliap
tt0073051,Syndicate Sadists
tt0073066,Short and Sweet
tt0073085,The Hornet's Nest
tt0073092,Hard Times
tt0073102,Heißer Mund auf feuchten Lippen
tt0073104,Hera Pheri
tt0073116,"Hold-Up, instantánea de una corrupción"
tt0073133,Hustle
tt0073139,I Wonder Who's Killing Her Now?
tt0073142,The Red Ibis
tt0073169,Dirty Hands
tt0073174,Inside Out
tt0073205,Wanted: Babysitter
tt0073207,Graveyard of Honor
tt0073210,Johnny Firecloud
tt0073218,Forbidden Love Game
tt0073219,The Judge and the Assassin
tt0073221,Just Before Nightfall
tt0073234,Cops vs Thugs
tt0073240,The Killer Elite
tt0073241,Killer Force
tt0073259,Lady Cocoa
tt0073272,Legacy
tt0073282,Let's Do It Again
tt0073302,Murph the Surf
tt0073317,Lucky Lady
tt0073333,Mafia Junction
tt0073396,Mitchell
tt0073406,The Suspicious Death of a Minor
tt0073411,Mr. Ricco
tt0073414,Muerte de un quinqui
tt0073432,"México, México, ra ra ra"
tt0073451,The Nickel Ride
tt0073453,Night Moves
tt0073457,Nihon ninkyo-do: gekitotsu-hen
tt0073458,Nishant
tt0073468,Kun sandheden
tt0073482,The Olsen Gang on the Track
tt0073491,Ordine firmato in bianco
tt0073526,Peeper
tt0073535,The Night Caller
tt0073537,Double Exposure
tt0073541,Flatfoot in Hong Kong
tt0073554,The Police Are Blundering in the Dark
tt0073555,The Left Hand of the Law
tt0073566,The Perfect Killer
tt0073585,Las protegidas
tt0073620,Report to the Commissioner
tt0073623,Return of the Street Fighter
tt0073626,Revolver
tt0073633,Violent Rome
tt0073646,Russian Roulette
tt0073683,Sensualidad
tt0073685,7 morts sur ordonnance
tt0073697,"'Sheba, Baby'"
tt0073702,The Boss's Head
tt0073714,Sister Street Fighter
tt0073734,The Suspect
tt0073744,Stateline Motel
tt0073753,Strach
tt0073755,The Streetfighter's Last Revenge
tt0073756,The Street Fighter
tt0073762,Sudden Fury
tt0073773,The Swinging Barmaids
tt0073774,The Swiss Conspiracy
tt0073778,The Jezebels
tt0073792,Season for Assassins
tt0073796,The Terrorists
tt0073802,Three Days of the Condor
tt0073809,To ja zabilem
tt0073845,L'uomo che sfidò l'organizzazione
tt0073858,The Lost Honor of Katharina Blum
tt0073865,Virgin Cowboy
tt0073875,Les vécés étaient fermés de l'intérieur
tt0073880,Walking Tall Part II
tt0073891,Whiffs
tt0073896,White Line Fever
tt0073918,The Yakuza
tt0074083,Strange Shadows in an Empty Room
tt0074094,Adventures of a Taxi Driver
tt0074116,El alijo
tt0074117,Las alimañas
tt0074123,The Hunter Will Get You
tt0074130,The Amazing Dobermans
tt0074137,Nick the Sting
tt0074146,Holy Year
tt0074153,Armaguedon
tt0074156,Assault on Precinct 13
tt0074159,Atraco en la jungla
tt0074168,Return of the Prodigal Son
tt0074184,Barocco
tt0074210,Black Fist
tt0074213,Black Samurai
tt0074214,Black Shampoo
tt0074219,Blind Is Beautiful
tt0074228,Bobbie Jo and the Outlaw
tt0074231,The Good and the Bad
tt0074238,Breaking Point
tt0074246,Bruce and the Iron Finger
tt0074256,Bugsy Malone
tt0074262,Illustrious Corpses
tt0074279,Cannonball
tt0074289,Casa dell'amore... la polizia interviene
tt0074294,Cat Murkil and the Silks
tt0074332,Come una rosa al naso
tt0074333,Boomerang
tt0074342,Death Rage
tt0074345,The Last Round
tt0074348,Body of My Enemy
tt0074351,Flesh Color
tt0074355,Crazy Sex
tt0074358,The Criminals
tt0074379,Tomcats
tt0074381,Deadly Hero
tt0074397,Las desarraigadas
tt0074408,Jack the Ripper
tt0074412,Disco Godfather
tt0074423,The Sunday Woman
tt0074435,The Drug Connection
tt0074439,The American Dream
tt0074450,International Assassin
tt0074460,Eddie og Suzanne
tt0074483,The Enforcer
tt0074494,Street People
tt0074506,"Exit the Dragon, Enter the Tiger"
tt0074512,Family Plot
tt0074564,Gator
tt0074583,Grand Jury
tt0074586,The Big Racket
tt0074608,Harry and Walter Go to New York
tt0074616,Hazardzisci
tt0074634,Hollywood Man
tt0074641,Homicides: The Criminals Part II
tt0074706,Jackson County Jail
tt0074715,Baby Needs a New Pair of Shoes
tt0074746,The Killer Inside Me
tt0074749,The Killing of a Chinese Bookie
tt0074755,The Phantom on Horseback
tt0074775,Las Vegas Lady
tt0074785,La legge violenta della squadra anticrimine
tt0074792,"Young, Violent, Dangerous"
tt0074802,Lipstick
tt0074836,Mad Dog Morgan
tt0074857,Man on the Roof
tt0074860,Marathon Man
tt0074885,Mean Johnny Barrows
tt0074901,Mikey and Nicky
tt0074902,Violent Milan
tt0074908,MitGift
tt0074910,"Moi, Pierre Rivière, ayant égorgé ma mère, ma soeur et mon frère..."
tt0074916,Mr. Klein
tt0074924,Moving Violation
tt0074937,Murder by Death
tt0074942,My Friends Need Killing
tt0074952,Violent Naples
tt0074969,No Way Back
tt0074971,Night of the Skull
tt0074975,Northville Cemetery Massacre
tt0074979,Nine Guests for a Crime
tt0074985,The Night of Saint Germain des Pres
tt0075002,The Olsen Gang Sees Red
tt0075013,One Away
tt0075021,The Probability Factor
tt0075045,Hot Stuff
tt0075060,Street Warriors
tt0075064,Kid Head
tt0075066,The Pink Panther Strikes Again
tt0075082,Police Python 357
tt0075083,Silent Action
tt0075085,Poliziotti violenti
