tconst,primaryTitle
tt0075419,Alice Cooper: Welcome to My Nightmare (Concert Feature)
tt0075433,The Witch Who Came from the Sea
tt0075462,Who Can Kill a Child?
tt0075614,Murder to the Tune of the Seven Black Notes
tt0075620,The Bees
tt0075651,Shock
tt0075656,The Alien Factor
tt0075662,The Alpha Incident
tt0075666,Alucarda
tt0075679,Bad
tt0075682,The Forbidden Room
tt0075704,Audrey Rose
tt0075710,Axe
tt0075769,Blood Relations
tt0075809,The Car
tt0075814,The Girl in Room 2A
tt0075820,Cathy's Curse
tt0075838,The Child
tt0075857,Claws
tt0075887,Crash!
tt0075913,Day of the Animals
tt0075922,The House by the Lake
tt0075930,God Told Me To
tt0075931,Demon Seed
tt0075984,Emanuelle and the Last Cannibals
tt0075989,Empire of the Ants
tt0075990,End of the World
tt0075999,Satan's Blood
tt0076009,Exorcist II: The Heretic
tt0076038,Bloodbath
tt0076051,Frankenstein: Italian Style
tt0076068,Watch Me When I Kill
tt0076081,Ghosts That Still Walk
tt0076099,Black Journal
tt0076112,"Ilsa, the Wicked Warden"
tt0076127,Haunts
tt0076150,"Alice, Sweet Alice"
tt0076161,The Hound of the Baskervilles
tt0076162,House
tt0076164,The Mighty Peking Man
tt0076191,The Incredible Melting Man
tt0076195,Savana: Violenza carnale
tt0076210,The Island of Dr. Moreau
tt0076216,It's Murder!
tt0076237,Journey Into the Beyond
tt0076271,Kingdom of the Spiders
tt0076290,Lady Dracula
tt0076295,The Last House on Dead End Street
tt0076312,Love Letters of a Portuguese Nun
tt0076361,Mansion of the Doomed
tt0076362,Mantis Fists and Tiger Claws of Shaolin
tt0076365,Mirrors
tt0076380,Meatcleaver Massacre
tt0076478,Nurse Sherri
tt0076485,Eyes Behind the Wall
tt0076504,Orca
tt0076516,The Pack
tt0076571,Obscene Desire
tt0076590,Rabid
tt0076630,Rituals
tt0076641,Rostros
tt0076644,Ruby
tt0076649,The Beast in Heat
tt0076665,Satan's Cheerleaders
tt0076670,Schizo
tt0076683,The Sentinel
tt0076704,Shock Waves
tt0076786,Suspiria
tt0076825,Tintorera: Killer Shark
tt0076853,The Uncanny
tt0076881,Terror of Frankenstein
tt0076884,Hotel Fear
tt0076885,Trauma
tt0076914,Whiskey Mountain
tt0077132,Empire of Passion
tt0077210,Barracuda
tt0077245,Blood Stalkers
tt0077247,Bloodsucking Freaks
tt0077252,Blue Movie
tt0077254,Bog
tt0077304,The Cat and the Canary
tt0077332,The Chosen
tt0077338,La ciudad maldita
tt0077357,The Comeback
tt0077394,Damien: Omen II
tt0077402,Dawn of the Dead
tt0077420,Hallucinations of a Deranged Mind
tt0077430,The House by the Edge of the Lake
tt0077450,Dominique
tt0077470,Dracula's Dog
tt0077485,Effects
tt0077506,Ensalada Baudelaire
tt0077517,Estupro
tt0077524,The Evil
tt0077533,Faces of Death
tt0077567,The Sleep of Death
tt0077588,The Fury
tt0077651,Halloween
tt0077681,The Hills Have Eyes
tt0077713,I Spit on Your Grave
tt0077745,Invasion of the Body Snatchers
tt0077756,It Lives Again
tt0077766,Jaws 2
tt0077769,Jennifer
tt0077800,Killer Fish
tt0077801,Killer's Moon
tt0077834,Laserblast
tt0077844,Legacy of Blood
tt0077888,The Mafu Cage
tt0077889,Magic
tt0077904,The Manitou
tt0077912,Mardi Gras Massacre
tt0077914,Martin
tt0077921,The Medusa Touch
tt0077932,Killer's Delight
tt0077945,Slave of the Cannibal God
tt0077959,Mundo-mercado do Sexo
tt0077994,Nightmare in Blood
tt0078015,Eyes Behind the Stars
tt0078039,Org
tt0078054,Beauty and the Beast
tt0078055,Papaya: Love Goddess of the Cannibals
tt0078062,The Clonus Horror
tt0078067,Patrick
tt0078077,The Grapes of Death
tt0078078,Petey Wheatstraw
tt0078087,Piranha
tt0078113,Primitif
tt0078132,The Night Before Christmas
tt0078203,Sasquatch: The Legend of Bigfoot
tt0078235,The Last House on the Beach
tt0078240,The Shadow of Chikara
tt0078259,The Shout
tt0078277,Spawn of the Slithis
tt0078300,The Sister of Ursula
tt0078343,The Killer Nun
tt0078350,The Swarm
tt0078398,Ilsa the Tigress of Siberia
tt0078399,Till Death
tt0078405,The Toolbox Murders
tt0078417,The Bermuda Triangle
tt0078437,Jungle Holocaust
tt0078728,Hollywood 90028
tt0078748,Alien
tt0078749,Alien 2: On Earth
tt0078751,Alison's Birthday
tt0078767,The Amityville Horror
tt0078791,Aquella casa en las afueras
tt0078797,Arrebato
tt0078806,The Attic
tt0078871,The Queen of Black Magic
tt0078880,Bloodrage
tt0078908,The Brood
tt0078916,Beyond the Darkness
tt0078930,The Traveller
tt0078935,Cannibal Holocaust
tt0078936,White Cannibal Queen
tt0079011,Crocodile Fangs
tt0079027,The Dark
tt0079030,The Day It Came to Earth
tt0079051,The Butterfly Murders
tt0079073,Dracula
tt0079075,Dracula and Son
tt0079082,The Driller Killer
tt0079120,Stigma
tt0079128,The Evictors
tt0079135,Fascination
tt0079156,The Great Alligator
tt0079205,The Ghost Story
tt0079207,Giallo in Venice
tt0079230,Dracula Blows His Cool
tt0079264,Die Hamburger Krankheit
tt0079273,Haunted
tt0079285,Saturn 3
tt0079300,The Hollywood Strangler Meets the Skid Row Slasher
tt0079355,Jaani Dushman
tt0079450,The Legacy
tt0079482,Long Weekend
tt0079489,Love at First Bite
tt0079541,The Meateater
tt0079573,Monstroid
tt0079626,Night Creature
tt0079631,Nightwing
tt0079635,Nocturna
tt0079641,Nosferatu the Vampyre
tt0079677,The Orphan
tt0079714,Phantasm
tt0079758,Prophecy
tt0079788,Zombie Holocaust
tt0079801,Return of the Dead
tt0079855,Savage Weekend
tt0079869,Screams of a Winter Night
tt0079886,Legend of the Mountain
tt0079915,Skullduggery
tt0080016,Thirst
tt0080040,Tourist Trap
tt0080054,La tía Alejandra
tt0080057,Zombie
tt0080080,Vampire Hookers
tt0080100,The Visitor
tt0080130,When a Stranger Calls
tt0080346,The Alien Dead
tt0080354,Alligator
tt0080360,Altered States
tt0080362,The Other Hell
tt0080379,Cannibals in the Streets
tt0080391,Attack of the Killer Tomatoes!
tt0080402,The Awakening
tt0080431,Beyond Evil
tt0080438,Satan's Baby Doll
tt0080440,The Black Cat
tt0080448,Toxic Zombies
tt0080450,Blow Job
tt0080464,The Boogey Man
tt0080486,Devil Hunter
tt0080495,La capilla ardiente
tt0080497,Cardiac Arrest
tt0080499,The Beasts' Carnival
tt0080503,House on the Edge of the Park
tt0080506,Cataclysm
tt0080516,The Changeling
tt0080527,The Children
tt0080583,Du zhou
tt0080596,The Day Time Ended
tt0080603,Death Ship
tt0080607,Delusion
tt0080636,We're Going to Eat You
tt0080645,Don't Answer the Phone!
tt0080646,Don't Go in the House
tt0080648,Don't Hang Up
tt0080658,Dr. Heckyl and Mr. Hype
tt0080711,Fade to Black
tt0080730,Fiend
tt0080749,The Fog
tt0080761,Friday the 13th
tt0080764,Macabre
tt0080768,Virus: The End
tt0080787,The Ghost Dance
tt0080802,The Godsend
tt0080828,Encounter of the Spooky Kind II
tt0080842,Harlequin
tt0080845,Haunted Tales
tt0080850,He Knows You're Alone
tt0080853,The Hearse
tt0080902,Human Experiments
tt0080904,Humanoids from the Deep
tt0080923,Inferno
tt0080931,Nightmare City
tt0080933,Island Claws
tt0080990,Keep My Grave Open
tt0081027,Zombie Lake
tt0081034,Dracula's Last Rites
tt0081056,El liguero mágico
tt0081107,Mama Dracula
tt0081112,Eaten Alive!
tt0081114,Maniac
tt0081175,The National Mummy
tt0081178,The Monster Club
tt0081181,Morir de miedo
tt0081184,Motel Hell
tt0081186,Mother's Day
tt0081193,Beyond Terror
tt0081203,Murder by Phone
tt0081229,Night of the Demon
tt0081232,Nightkill
tt0081233,Stage Fright
tt0081237,The Ninth Configuration
tt0081238,The Ninth Heart
tt0081248,Burial Ground: The Nights of Terror
tt0081250,The Night of the Hunted
tt0081286,Murder Syndrome
tt0081314,Patrick Still Lives
tt0081318,City of the Living Dead
tt0081334,Phobia
tt0081366,The Power
tt0081383,Prom Night
tt0081415,Night of the Werewolf
